id,task,word_id,word,nchar,start,end,duration,gap_before,gap_after,type
K,2,99,Richmond.,9,149447,150993,1546,829,503,fullstop
K,2,100,Definitely,10,151496,152898,1402,503,312,word
K,2,101,recoomemmend,12,153210,155737,2527,312,205,word
L,1,1,out,3,719,900,181,238,393,word
L,1,2,in,2,1293,1377,84,393,205,word
L,1,3,the,3,1582,1699,117,205,158,word
L,1,4,unchatrted,10,1857,3471,1614,158,385,word
L,1,5,Bbackwarters,12,3856,5523,1667,385,295,word
L,1,6,of,2,5818,5886,68,295,162,word
L,1,7,the,3,6048,6150,102,162,212,word
L,1,8,unfaschionable,14,6362,8360,1998,212,266,word
L,1,9,end,3,8626,8964,338,266,360,word
L,1,10,of,2,9324,9400,76,360,241,word
L,1,11,the,3,9641,9776,135,241,149,word
L,1,12,western,7,9925,10510,585,149,241,word
L,1,13,spiral,6,10751,11354,603,241,1169,word
L,1,14,arm,3,12523,12776,253,1169,217,word
L,1,15,of,2,12993,13020,27,217,180,word
L,1,16,the,3,13200,13281,81,180,255,word
L,1,17,Galaxy,6,13536,14332,796,255,472,word
L,1,18,lies,4,14804,15049,245,472,217,word
L,1,19,a,1,15266,15266,0,217,258,word
L,1,20,small,5,15524,15921,397,258,237,word
L,1,21,unregarded,10,16158,17187,1029,237,637,word
L,1,22,yellw,5,17824,18713,889,637,611,word
L,1,23,ow,2,19324,19398,74,611,147,word
L,1,24,sun.Orbiting,12,19545,21759,2214,147,186,word
L,1,25,this,4,21945,22418,473,186,212,word
L,1,26,at,2,22630,22759,129,212,607,word
L,1,27,a,1,23366,23366,0,607,228,word
L,1,28,distance,8,23594,24213,619,228,176,word
L,1,29,off,3,24389,25150,761,176,271,word
L,1,30,roughly,7,25421,26147,726,271,509,word
L,1,31,ninedtytytwo,12,26656,29131,2475,509,305,word
L,1,32,miillion,8,29436,30569,1133,305,552,word
L,1,33,miles,5,31121,31535,414,552,587,word
L,1,34,is,2,32122,32186,64,587,257,word
L,1,35,an,2,32443,32477,34,257,143,word
L,1,36,nutterly,8,32620,34136,1516,143,246,word
L,1,37,usinsicgnicificant,18,34382,37279,2897,246,1429,word
L,1,38,liittle,7,38708,39967,1259,1429,205,word
L,1,39,blue,4,40172,40953,781,205,211,word
L,1,40,green,5,41164,41674,510,211,254,word
L,1,41,planneet,8,41928,43138,1210,254,269,word
L,1,42,thatwhoese,10,43407,44985,1578,269,510,word
L,1,43,apedescended,12,45495,47566,2071,510,270,word
L,1,44,life,4,47836,48280,444,270,388,word
L,1,45,forms,5,48668,49014,346,388,235,word
L,1,46,are,3,49249,49463,214,235,285,word
L,1,47,so,2,49748,49898,150,285,259,word
L,1,48,amzing,6,50157,50677,520,259,1005,word
L,1,49,azmazing,8,51682,52814,1132,1005,175,word
L,1,50,lly,3,52989,53726,737,175,192,word
L,1,51,primitive,9,53918,54729,811,192,739,word
L,1,52,that,4,55468,55672,204,739,144,word
L,1,53,they,4,55816,56022,206,144,666,word
L,1,54,stil,4,56688,57046,358,666,763,word
L,1,55,l,1,57809,57809,0,763,221,word
L,1,56,digthing,8,58030,59752,1722,221,837,word
L,1,57,k,1,60589,60589,0,837,219,word
L,1,58,digital,7,60808,61451,643,219,233,word
L,1,59,watches,7,61684,62851,1167,233,238,word
L,1,60,area,4,63089,63405,316,238,510,word
L,1,61,p,1,63915,63915,0,510,766,word
L,1,62,a,1,64681,64681,0,766,304,word
L,1,63,pretyty,7,64985,66147,1162,304,231,word
L,1,64,neat,4,66378,66696,318,231,283,word
L,1,65,idea.This,9,66979,68715,1736,283,193,word
L,1,66,planet,6,68908,69572,664,193,358,word
L,1,67,has,3,69930,70126,196,358,561,word
L,1,68,",",1,70687,70687,0,561,185,comma
L,1,69,or,2,70872,70925,53,185,266,word
L,1,70,rather,6,71191,71558,367,266,175,word
L,1,71,had,3,71733,71868,135,175,397,word
L,1,72,a,1,72265,72265,0,397,172,word
L,1,73,problem,7,72437,73120,683,172,176,word
L,1,74,which,5,73296,73833,537,176,299,word
L,1,75,was,3,74132,74334,202,299,789,word
L,1,78,this:,5,75838,76414,576,590,573,word
L,1,79,most,4,76987,77279,292,573,198,word
L,1,80,of,2,77477,77511,34,198,151,word
L,1,81,the,3,77662,77743,81,151,149,word
L,1,82,people,6,77892,78351,459,149,1124,word
L,1,83,on,2,79475,79561,86,1124,219,word
L,1,84,it,2,79780,79914,134,219,243,word
L,1,85,were,4,80157,80383,226,243,265,word
L,1,86,unhappy,7,80648,81532,884,265,240,word
L,1,87,for,3,81772,81980,208,240,449,word
L,1,88,prety,5,82429,82865,436,449,436,word
L,1,89,muchtty,7,83301,85203,1902,436,277,word
L,1,90,much,4,85480,85980,500,277,229,word
L,1,91,of,2,86209,86474,265,229,217,word
L,1,92,the,3,86691,86792,101,217,160,word
L,1,93,time.,5,86952,87455,503,160,609,fullstop
L,1,94,Manusy,6,88064,89094,1030,609,174,word
L,1,95,solutions,9,89268,90619,1351,174,284,word
L,1,96,owere,5,90903,91663,760,284,346,word
L,1,97,suggested,9,92009,93138,1129,346,230,word
L,1,98,for,3,93368,93553,185,230,132,word
L,1,99,this,4,93685,93821,136,132,238,word
L,1,100,problem,7,94059,94598,539,238,440,word
L,1,101,",,",2,95038,95817,779,440,239,comma
L,1,102,but,3,96056,96301,245,239,151,word
L,1,103,most,4,96452,96945,493,151,1401,word
L,1,104,of,2,98346,98422,76,1401,212,word
L,1,105,these,5,98634,98998,364,212,570,word
L,1,106,were,4,99568,99764,196,570,270,word
L,1,107,smalllargely,12,100034,102683,2649,270,397,word
L,1,108,concerned,9,103080,103851,771,397,215,word
L,1,109,wihth,5,104066,104946,880,215,135,word
L,1,110,the,3,105081,105239,158,135,173,word
L,1,111,movement,8,105412,106249,837,173,196,word
L,1,112,of,2,106445,106458,13,196,408,word
L,1,113,small,5,106866,107304,438,408,338,word
L,1,114,green,5,107642,108421,779,338,201,word
L,1,115,piecses,7,108622,109734,1112,201,254,word
L,1,116,of,2,109988,110045,57,254,173,word
L,1,117,"paper,",6,110218,110816,598,173,329,comma
L,1,118,which,5,111145,111508,363,329,153,word
L,1,119,is,2,111661,111720,59,153,235,word
L,1,120,odd,3,111955,112433,478,235,264,word
L,1,121,because,7,112697,113294,597,264,371,word
L,1,122,on,2,113665,114182,517,371,2129,word
L,1,123,thei,4,116311,116483,172,2129,689,word
L,1,124,whoelle,7,117172,118221,1049,689,198,word
L,1,125,it,2,118419,118721,302,198,184,word
L,1,126,wasn't,6,118905,119539,634,184,189,word
L,1,127,the,3,119728,119814,86,189,182,word
L,1,128,small,5,119996,120394,398,182,165,word
L,1,129,green,5,120559,121455,896,165,212,word
L,1,130,peiecses,8,121667,123714,2047,212,274,word
L,1,131,of,2,123988,124010,22,274,311,word
L,1,132,apaper,6,124321,125446,1125,311,782,word
L,1,133,wthat,5,126228,127169,941,782,342,word
L,1,134,were,4,127511,127705,194,342,275,word
L,2,1,thinkk,6,692,1200,508,321,465,word
L,2,2,that,4,1665,1848,183,465,197,word
L,2,3,my,2,2045,2183,138,197,180,word
L,2,4,pfacvoritye,11,2363,4532,2169,180,213,word
L,2,5,meal,4,4745,5511,766,213,567,word
L,2,6,would,5,6078,6401,323,567,204,word
L,2,7,have,4,6605,6850,245,204,190,word
L,2,8,to,2,7040,7113,73,190,252,word
L,2,9,be,2,7365,7463,98,252,215,word
L,2,10,this,4,7678,7970,292,215,207,word
L,2,11,one,3,8177,8281,104,207,315,word
L,2,12,pasta,5,8596,9194,598,315,249,word
L,2,13,dish,4,9443,9911,468,249,264,word
L,2,14,that,4,10175,10364,189,264,141,word
L,2,15,my,2,10505,10677,172,141,352,word
L,2,16,mom,3,11029,11241,212,352,484,word
L,2,17,e,1,11725,11725,0,484,484,word
L,2,18,makes,5,12209,12642,433,484,1796,word
L,2,19,.,1,14438,14438,0,1796,578,fullstop
L,2,20,It,2,15016,15223,207,578,245,word
L,2,21,uses,4,15468,15735,267,245,2618,word
L,2,22,bbaseic,7,18353,19863,1510,2618,217,word
L,2,23,penne,5,20080,20638,558,217,390,word
L,2,24,pasta,5,21028,21816,788,390,855,word
L,2,25,wec,3,22671,22963,292,855,524,word
L,2,26,call,4,23487,23797,310,524,201,word
L,2,27,it,2,23998,24142,144,201,850,word
L,2,28,properller,10,24992,26381,1389,850,208,word
L,2,29,pasta,5,26589,27088,499,208,3842,word
L,2,30,as,2,30930,30977,47,3842,195,word
L,2,31,a,1,31172,31172,0,195,188,word
L,2,32,mattter,7,31360,32560,1200,188,260,word
L,2,33,of,2,32820,32881,61,260,604,word
L,2,34,tradition,9,33485,34449,964,604,4504,word
L,2,35,and,3,38953,39161,208,4504,3651,word
L,2,36,spices,6,42812,43563,751,3651,1813,word
L,2,37,that,4,45376,45620,244,1813,327,word
L,2,38,my,2,45947,46105,158,327,236,word
L,2,39,parent,6,46341,47028,687,236,509,word
L,2,40,s,1,47537,47537,0,509,272,word
L,2,41,boutght,7,47809,48732,923,272,1693,word
L,2,42,in,2,50425,50518,93,1693,494,word
L,2,43,Italy,5,51012,51684,672,494,4877,word
L,2,44,during,6,56561,57266,705,4877,258,word
L,2,45,their,5,57524,57890,366,258,3231,word
L,2,48,and,3,75507,75647,140,4920,159,word
L,2,49,also,4,75806,76127,321,159,616,word
L,2,50,sundried,8,76743,79989,3246,616,230,word
L,2,51,ptomato,7,80219,81128,909,230,327,word
L,2,52,paste,5,81455,81868,413,327,234,word
L,2,53,and,3,82102,82239,137,234,309,word
L,2,54,olive,5,82548,83191,643,309,242,word
L,2,55,oil.,4,83433,84195,762,242,377,fullstop
L,2,56,It's,4,84572,84918,346,377,255,word
L,2,57,really,6,85173,85653,480,255,860,word
L,2,58,good.,5,86513,86924,411,860,2224,fullstop
L,2,59,I,1,89148,89148,0,2224,2073,word
L,2,60,we,2,91221,91267,46,2073,1111,word
L,2,61,We,2,92378,93795,1417,1111,266,word
L,2,62,put,3,94061,94349,288,266,272,word
L,2,63,parmesan,8,94621,95719,1098,272,383,word
L,2,64,chees,5,96102,96591,489,383,265,word
L,2,65,one,3,96856,97433,577,265,302,word
L,2,66,on,2,97735,97832,97,302,204,word
L,2,67,it.,3,98036,98267,231,204,9043,fullstop
L,2,68,I,1,107310,107310,0,9043,621,word
L,2,69,willl,5,107931,108571,640,621,500,word
L,2,70,figure,6,109071,109546,475,500,340,word
L,2,71,utmake,6,109886,112843,2957,340,225,word
L,2,72,sure,4,113068,113345,277,225,252,word
L,2,73,that,4,113597,113818,221,252,186,word
L,2,74,myc,3,114004,114365,361,186,696,word
L,2,75,children,8,115061,116153,1092,696,4138,word
L,2,76,are,3,120291,120461,170,4138,234,word
L,2,77,able,4,120695,120949,254,234,176,word
L,2,78,to,2,121125,121187,62,176,276,word
L,2,79,eat,3,121463,121706,243,276,214,word
L,2,80,ait,3,121920,122374,454,214,203,word
L,2,81,as,2,122577,122699,122,203,270,word
M,1,1,Far,3,49618,51393,1775,48396,1282,word
M,1,2,out,3,52675,53143,468,1282,375,word
M,1,3,in,2,53518,53768,250,375,308,word
M,1,4,the,3,54076,54373,297,308,1467,word
M,1,5,uncharted,9,55840,58579,2739,1467,779,word
M,1,6,backwaters,10,59358,61104,1746,779,456,word
M,1,7,of,2,61560,61723,163,456,248,word
M,1,8,tehhe,5,61971,63522,1551,248,2711,word
M,1,9,unfasshionable,14,66233,68651,2418,2711,912,word
M,1,10,end,3,69563,71308,1745,912,1314,word
M,1,11,of,2,72622,72766,144,1314,218,word
M,1,12,the,3,72984,73162,178,218,431,word
M,1,13,western,7,73593,74645,1052,431,368,word
M,1,14,spoireal,8,75013,79151,4138,368,281,word
M,1,15,arm,3,79432,79752,320,281,355,word
M,1,16,of,2,80107,80219,112,355,315,word
M,1,17,the,3,80534,80853,319,315,710,word
M,1,18,Galaxy,6,81563,82737,1174,710,1677,word
M,1,19,lies,4,84414,85014,600,1677,298,word
M,1,20,a,1,85312,85312,0,298,887,word
M,1,21,small,5,86199,86809,610,887,1106,word
M,1,22,unregarded,10,87915,89764,1849,1106,1196,word
M,1,23,yellow,6,90960,91847,887,1196,606,word
M,1,24,sun.Orbiting,12,92453,98110,5657,606,901,word
M,1,25,this,4,99011,99405,394,901,536,word
M,1,26,at,2,99941,100237,296,536,623,word
M,1,27,a,1,100860,100860,0,623,614,word
M,1,28,disyance,8,101474,103106,1632,614,373,word
M,1,29,of,2,103479,103822,343,373,2243,word
M,1,30,rough;yly,9,106065,109455,3390,2243,354,word
M,1,31,.,1,109809,109809,0,354,2258,fullstop
M,1,32,nenetinetytwo,13,112067,116869,4802,2258,1584,word
M,1,33,million,7,118453,119579,1126,1584,576,word
M,1,34,miles,5,120155,120913,758,576,1072,word
M,1,35,is,2,121985,122134,149,1072,272,word
M,1,36,an,2,122406,122556,150,272,537,word
M,1,37,utterly,7,123093,124466,1373,537,2300,word
M,1,38,insignificant,13,126766,128726,1960,2300,1232,word
M,1,39,blue,4,129958,130401,443,1232,1206,word
M,1,40,greeen,6,131607,133771,2164,1206,464,word
M,1,41,plaanet,7,134235,136373,2138,464,952,word
M,1,42,whose,5,137325,138009,684,952,623,word
M,1,43,apedescended,12,138632,142150,3518,623,871,word
M,1,44,life,4,143021,143489,468,871,266,word
M,1,45,forms,5,143755,144383,628,266,1115,word
M,1,46,are,3,145498,145875,377,1115,393,word
M,1,47,so,2,146268,146387,119,393,2075,word
M,1,48,amazingly,9,148462,150373,1911,2075,1816,word
M,1,49,primitive,9,152189,154654,2465,1816,2079,word
M,1,50,that,4,156733,157204,471,2079,404,word
M,1,51,they,4,157608,157984,376,404,592,word
M,1,52,still,5,158576,159321,745,592,395,word
M,1,53,think,5,159716,160374,658,395,746,word
M,1,54,digital,7,161120,163214,2094,746,406,word
M,1,55,watches,7,163620,164864,1244,406,270,word
M,1,56,area,4,165134,166456,1322,270,794,word
M,1,57,pretty,6,167250,168148,898,794,915,word
M,1,58,neat,4,169063,169543,480,915,1284,word
M,1,59,idea.This,9,170827,173971,3144,1284,756,word
M,1,60,planet,6,174727,175752,1025,756,1535,word
M,1,61,"hs,",3,177287,178706,1419,1535,521,comma
M,1,62,or,2,179227,180062,835,521,340,word
M,1,63,rather,6,180402,181829,1427,340,454,word
M,1,64,"had,",4,182283,183250,967,454,607,comma
M,1,65,a,1,183857,183857,0,607,554,word
M,1,66,"problem,",8,184411,186532,2121,554,333,comma
M,1,67,which,5,186865,188521,1656,333,618,word
M,1,68,was,3,189139,189566,427,618,372,word
M,1,69,this:,5,189938,190720,782,372,572,word
M,1,70,most,4,191292,191778,486,572,765,word
M,1,71,of,2,192543,192674,131,765,276,word
M,1,72,the,3,192950,193266,316,276,1282,word
M,1,73,people,6,194548,195385,837,1282,774,word
M,1,74,on,2,196159,196377,218,774,325,word
M,1,75,it,2,196702,196872,170,325,860,word
M,1,76,were,4,197732,198314,582,860,680,word
M,1,77,unhappy,7,198994,199995,1001,680,1857,word
M,1,78,for,3,201852,202082,230,1857,373,word
M,1,79,pretty,6,202455,204288,1833,373,917,word
M,1,80,much,4,205205,205824,619,917,378,word
M,1,81,of,2,206202,206309,107,378,579,word
M,1,82,the,3,206888,207164,276,579,677,word
M,1,83,time.,5,207841,209533,1692,677,498,fullstop
M,1,84,Many,4,210031,210614,583,498,1632,word
M,1,85,solutions,9,212246,213943,1697,1632,989,word
M,1,86,were,4,214932,215465,533,989,447,word
M,1,87,suggested,9,215912,217205,1293,447,1164,word
M,1,88,for,3,218369,218584,215,1164,235,word
M,1,89,this,4,218819,219339,520,235,1526,word
M,1,90,"pronblem,",9,220865,223022,2157,1526,1464,comma
M,1,91,bit,3,224486,224737,251,1464,340,word
M,1,92,most,4,225077,225519,442,340,1359,word
M,1,93,of,2,226878,227006,128,1359,191,word
M,1,94,these,5,227197,228045,848,191,549,word
M,1,95,were,4,228594,229184,590,549,481,word
M,1,96,largely,7,229665,230672,1007,481,1032,word
M,1,97,concenrned,10,231704,234263,2559,1032,2000,word
M,1,98,with,4,236263,236650,387,2000,256,word
M,1,99,the,3,236906,237290,384,256,534,word
M,1,100,movement,8,237824,239753,1929,534,677,word
M,1,101,s,1,240430,240430,0,677,1561,word
M,1,102,of,2,241991,242127,136,1561,237,word
M,1,103,a,1,242364,242364,0,237,318,word
M,1,104,small,5,242682,243307,625,318,1226,word
M,1,105,gressen,7,244533,246930,2397,1226,1032,word
M,1,106,pieces,6,247962,249159,1197,1032,1314,word
M,1,107,of,2,250473,250639,166,1314,344,word
M,1,108,"paper,",6,250983,252341,1358,344,298,comma
M,1,109,which,5,252639,253578,939,298,569,word
M,1,110,of,2,254147,254405,258,569,1588,word
M,1,111,is,2,255993,256413,420,1588,334,word
M,1,112,odd,3,256747,257100,353,334,936,word
M,1,113,because,7,258036,259154,1118,936,1020,word
M,1,114,on,2,260174,260309,135,1020,277,word
M,1,115,the,3,260586,260833,247,277,520,word
M,1,116,whole,5,261353,262090,737,520,1011,word
M,1,117,it,2,263101,263229,128,1011,297,word
M,1,118,wasn't,6,263526,265157,1631,297,1963,word
M,1,119,the,3,267120,267425,305,1963,965,word
M,1,120,small,5,268390,269920,1530,965,1055,word
M,1,121,green,5,270975,272265,1290,1055,499,word
M,1,122,peieces,7,272764,274575,1811,499,1245,word
M,1,123,od,2,275820,275961,141,1245,406,word
M,1,124,paper,5,276367,276928,561,406,640,word
M,1,125,that,4,277568,277971,403,640,308,word
M,1,126,were,4,278279,278817,538,308,1466,word
M,2,1,favorite,8,903,3626,2723,440,1144,word
M,2,2,food,4,4770,5248,478,1144,901,word
M,2,3,is,2,6149,6451,302,901,19129,word
M,2,4,noodle,6,25580,27350,1770,19129,389,word
M,2,5,soup.,5,27739,29918,2179,389,598,fullstop
M,2,6,To,2,30516,30671,155,598,360,word
M,2,7,make,4,31031,31409,378,360,700,word
M,2,10,you,3,35315,35666,351,2975,526,word
M,2,11,eeneed,6,36192,38458,2266,526,388,word
M,2,12,to,2,38846,38934,88,388,417,word
M,2,13,prepare,7,39351,41111,1760,417,1072,word
M,2,14,a,1,42183,42183,0,1072,11336,word
M,2,15,broth,5,53519,54496,977,11336,3289,word
M,2,16,with,4,57785,58163,378,3289,794,word
M,2,17,the,3,58957,59191,234,794,522,word
M,2,18,meameat,7,59713,64998,5285,522,723,word
M,2,19,and,3,65721,66028,307,723,225,word
M,2,20,the,3,66253,66465,212,225,273,word
M,2,21,noodles,7,66738,67679,941,273,286,word
M,2,22,thesmselves,11,67965,70949,2984,286,4271,word
M,2,23,along,5,75220,75882,662,4271,320,word
M,2,24,with,4,76202,76592,390,320,374,word
M,2,25,some,4,76966,77304,338,374,307,word
M,2,26,spices,6,77611,79576,1965,307,376,word
M,2,27,like,4,79952,80464,512,376,1184,word
M,2,28,"salt,",5,81648,83997,2349,1184,414,comma
M,2,29,"pepper,",7,84411,86281,1870,414,699,comma
M,2,30,"paprika,",8,86980,91344,4364,699,332,comma
M,2,31,etc.,4,91676,92487,811,332,13476,fullstop
M,2,32,"First,",6,105963,107523,1560,13476,452,comma
M,2,33,prepare,7,107975,109661,1686,452,544,word
M,2,34,the,3,110205,110724,519,544,2820,word
M,2,35,broboil,7,113544,120201,6657,2820,519,word
M,2,36,the,3,120720,120933,213,519,3170,word
M,2,37,the,3,124103,124502,399,3170,462,word
M,2,38,water,5,124964,125560,596,462,337,word
M,2,39,and,3,125897,126143,246,337,291,word
M,2,40,throuw,6,126434,128658,2224,291,602,word
M,2,41,in,2,129260,129456,196,602,665,word
M,2,42,some,4,130121,130535,414,665,2740,word
M,2,43,meat,4,133275,133718,443,2740,3509,word
M,2,44,and,3,137227,137483,256,3509,237,word
M,2,45,the,3,137720,137905,185,237,273,word
M,2,46,spices.,7,138178,141845,3667,273,501,fullstop
M,2,47,"Then,",5,142346,144473,2127,501,597,comma
M,2,48,add,3,145070,145544,474,597,359,word
M,2,49,the,3,145903,146126,223,359,674,word
M,2,50,noofdles,8,146800,148296,1496,674,240,word
M,2,51,at,2,148536,148860,324,240,250,word
M,2,52,the,3,149110,149362,252,250,5335,word
M,2,53,end,3,154697,156321,1624,5335,300,word
M,2,54,and,3,156621,156892,271,300,724,word
M,2,55,make,4,157616,158022,406,724,358,word
M,2,56,sure,4,158380,158767,387,358,549,word
M,2,57,to,2,159316,159416,100,549,1629,word
M,2,58,boild,5,161045,162095,1050,1629,595,word
M,2,59,until,5,162690,164154,1464,595,901,word
M,2,60,they,4,165055,165471,416,901,1896,word
M,2,61,are,3,167367,167716,349,1896,353,word
M,2,62,al,2,168069,168764,695,353,337,word
N,1,1,ou,2,725,1095,370,260,967,word
N,1,2,t,1,2062,2062,0,967,222,word
N,1,3,in,2,2284,2373,89,222,270,word
N,1,4,the,3,2643,2840,197,270,909,word
N,1,5,uncharted,9,3749,4801,1052,909,283,word
N,1,6,backwaters,10,5084,6583,1499,283,190,word
N,1,7,of,2,6773,6885,112,190,980,word
N,1,8,the,3,7865,8079,214,980,203,word
N,1,9,unfashionable,13,8282,10691,2409,203,366,word
N,1,10,enfd,4,11057,12069,1012,366,222,word
N,1,11,of,2,12291,12373,82,222,203,word
N,1,12,the,3,12576,12775,199,203,216,word
N,1,13,western,7,12991,13744,753,216,304,word
N,1,14,spiral,6,14048,14742,694,304,294,word
N,1,15,arm,3,15036,15418,382,294,897,word
N,1,16,of,2,16315,16366,51,897,216,word
N,1,17,the,3,16582,16766,184,216,265,word
N,1,18,Galaxy,6,17031,17846,815,265,280,word
N,1,19,lies,4,18126,18515,389,280,409,word
N,1,20,a,1,18924,18924,0,409,199,word
N,1,21,small,5,19123,19589,466,199,340,word
N,1,22,unregarded,10,19929,21336,1407,340,645,word
N,1,23,yellow,6,21981,22610,629,645,237,word
N,1,24,sun.Orbiting,12,22847,26830,3983,237,278,word
N,1,25,this,4,27108,28026,918,278,541,word
N,1,26,ag,2,28567,28798,231,541,926,word
N,1,27,t,1,29724,29724,0,926,206,word
N,1,28,a,1,29930,29930,0,206,285,word
N,1,29,distance,8,30215,31026,811,285,167,word
N,1,30,of,2,31193,31293,100,167,213,word
N,1,31,roughly,7,31506,32399,893,213,474,word
N,1,32,nninetytwo,10,32873,36327,3454,474,725,word
N,1,33,million,7,37052,37981,929,725,243,word
N,1,34,miles,5,38224,38803,579,243,409,word
N,1,35,s,1,39212,39212,0,409,1120,word
N,1,36,is,2,40332,40389,57,1120,340,word
N,1,37,an,2,40729,40813,84,340,797,word
N,1,38,utterly,7,41610,43027,1417,797,701,word
N,1,39,insignificant,13,43728,47509,3781,701,2387,word
N,1,40,little,6,49896,51086,1190,2387,610,word
N,1,41,blue,4,51696,52363,667,610,418,word
N,1,42,green,5,52781,53285,504,418,281,word
N,1,43,planet,6,53566,54394,828,281,930,word
N,1,44,whose,5,55324,55963,639,930,237,word
N,1,45,apedesxendcended,16,56200,60237,4037,237,1760,word
N,1,46,filifre,7,61997,63874,1877,1760,300,word
N,1,47,forms,5,64174,65215,1041,300,1243,word
N,1,48,are,3,66458,66764,306,1243,195,word
N,1,49,so,2,66959,67026,67,195,231,word
N,1,50,amazingly,9,67257,68291,1034,231,288,word
N,1,51,primitive,9,68579,69649,1070,288,542,word
N,1,52,hthat,5,70191,70986,795,542,228,word
N,1,53,they,4,71214,71487,273,228,357,word
N,1,54,still,5,71844,72430,586,357,352,word
N,1,55,thunk,5,72782,73218,436,352,2249,word
N,1,56,ink,3,75467,76129,662,2249,379,word
N,1,57,digital,7,76508,77334,826,379,162,word
N,1,58,watches,7,77496,78258,762,162,475,word
N,1,59,are,3,78733,79041,308,475,194,word
N,1,60,a,1,79235,79235,0,194,206,word
N,1,61,pretty,6,79441,80241,800,206,277,word
N,1,62,neat,4,80518,80891,373,277,295,word
N,1,63,idea.Thus,9,81186,82994,1808,295,1231,word
N,1,64,is,2,84225,84301,76,1231,156,word
N,1,65,planert,7,84457,85669,1212,156,682,word
N,1,66,"has,",4,86351,86686,335,682,474,comma
N,1,67,or,2,87160,87253,93,474,445,word
N,1,68,rather,6,87698,88970,1272,445,356,word
N,1,69,"had,",4,89326,89910,584,356,197,comma
N,1,70,a,1,90107,90107,0,197,279,word
N,1,71,proble,6,90386,90887,501,279,2509,word
N,1,72,",",1,93396,93396,0,2509,322,comma
N,1,73,which,5,93718,94109,391,322,228,word
N,1,74,was,3,94337,94642,305,228,471,word
N,1,75,this:,5,95113,95701,588,471,355,word
N,1,76,mosto,5,96056,96691,635,355,646,word
N,1,77,of,2,97337,97429,92,646,212,word
N,1,78,the,3,97641,97843,202,212,202,word
N,1,79,people,6,98045,98558,513,202,742,word
N,1,80,on,2,99300,99436,136,742,722,word
N,1,81,it,2,100158,100217,59,722,246,word
N,1,82,were,4,100463,100949,486,246,425,word
N,1,83,unhappy,7,101374,102212,838,425,330,word
N,1,84,pretty,6,102542,103241,699,330,253,word
N,1,85,much,4,103494,103903,409,253,281,word
N,1,86,of,2,104184,104275,91,281,894,word
N,1,87,th,2,105169,105248,79,894,790,word
N,1,88,e,1,106038,106038,0,790,3303,word
N,1,89,for,3,109341,109533,192,3303,3056,word
N,1,90,time.,5,112589,113137,548,3056,670,fullstop
N,1,91,Many,4,113807,114236,429,670,218,word
N,1,92,solutions,9,114454,115563,1109,218,256,word
N,1,93,were,4,115819,116274,455,256,240,word
N,1,94,suyguggested,12,116514,119018,2504,240,427,word
N,1,95,for,3,119445,119641,196,427,232,word
N,1,96,this,4,119873,120170,297,232,260,word
N,1,97,"problem,",8,120430,121243,813,260,286,comma
N,1,98,but,3,121529,121797,268,286,184,word
N,1,99,most,4,121981,122394,413,184,194,word
N,1,100,of,2,122588,122672,84,194,213,word
N,1,101,these,5,122885,123406,521,213,193,word
N,1,102,were,4,123599,124146,547,193,337,word
N,1,103,largely,7,124483,126070,1587,337,642,word
N,1,104,concerned,9,126712,127693,981,642,253,word
N,1,105,with,4,127946,128252,306,253,633,word
N,1,106,the,3,128885,129100,215,633,237,word
N,1,107,movements,9,129337,130740,1403,237,1097,word
N,1,108,of,2,131837,131929,92,1097,286,word
N,1,109,small,5,132215,132688,473,286,309,word
N,1,110,green,5,132997,133798,801,309,434,word
N,1,111,pieces,6,134232,134955,723,434,189,word
N,1,112,of,2,135144,135266,122,189,505,word
N,1,113,"paper,",6,135771,136621,850,505,216,comma
N,1,114,which,5,136837,137579,742,216,216,word
N,1,115,is,2,137795,137879,84,216,228,word
N,1,116,odd,3,138107,138360,253,228,525,word
N,1,117,because,7,138885,139678,793,525,176,word
N,1,118,on,2,139854,140008,154,176,194,word
N,1,119,the,3,140202,140386,184,194,248,word
N,1,120,whole,5,140634,141118,484,248,196,word
N,1,121,it,2,141314,141397,83,196,243,word
N,1,122,wasn't,6,141640,142292,652,243,287,word
N,1,123,the,3,142579,142794,215,287,452,word
N,1,124,small,5,143246,143648,402,452,286,word
N,1,125,green,5,143934,144638,704,286,312,word
N,1,126,pieces,6,144950,145767,817,312,238,word
N,1,127,of,2,146005,146073,68,238,262,word
N,1,128,paper,5,146335,146785,450,262,362,word
N,1,129,that,4,147147,147605,458,362,283,word
N,1,130,were,4,147888,148350,462,283,217,word
N,2,1,of,2,580,635,55,258,228,word
N,2,2,m,1,863,863,0,228,740,word
N,2,3,y,1,1603,1603,0,740,166,word
N,2,4,absolute,8,1769,3664,1895,166,820,word
N,2,5,favoritite,10,4484,8136,3652,820,483,word
N,2,6,dishes,6,8619,9086,467,483,318,word
N,2,7,is,2,9404,9452,48,318,1641,word
N,2,8,piergoi.,8,11093,12530,1437,1641,1672,fullstop
N,2,9,ogi.,4,14202,14563,361,1672,273,fullstop
N,2,10,It's,4,14836,15269,433,273,210,word
N,2,11,a,1,15479,15479,0,210,431,word
N,2,12,tradiutiitonal,14,15910,18319,2409,431,2017,word
N,2,13,Polish,6,20336,20874,538,2017,478,word
N,2,14,dish,4,21352,21624,272,478,628,word
